ID,Year,Semester,course,Gender,AS,StudentsGrade,InstructorsGrade
13B17,2016,Fall,Math3650,M,Final,88,91
11A7,2016,Spring,Math 1111,F,Quiz5,89,91
11A5,2016,Spring,Math 1111,F,Test3,90,91
21D7,2016,Spring,320,M,test1,90,91
31C03,2016,Spring,MATH 2222,M,FINAL,90,91
13B4,2016,Fall,Math3650,F,Test3,90,91
13B9,2016,Fall,Math3650,F,Quiz6,90,91
11C9,2016,Spring,Math 2470,M,final,92,91
13B15,2016,Fall,Math3650,M,Quiz8,92,91
11C24,2016,Spring,Math 2470,M,final,93,91
21B1,2016,Spring,192,F,test2,94,91
41A34,2016,Spring,MATH1120,F,test2,95,91
21C5,2016,Spring,192,F,test2,96,91
11A8,2016,Spring,Math 1111,F,Quiz3,100,91
13A9,2016,Fall,Math1113,F,Final,100,91
13D18,2016,Fall,Math1111,M,Quiz4,100,91
13D18,2016,Fall,Math1111,M,Quiz5,100,91
13D18,2016,Fall,Math1111,M,Test2,100,91
13D19,2016,Fall,Math1111,M,Quiz1,100,91
13D19,2016,Fall,Math1111,M,Quiz2,100,91
11C4,2016,Spring,Math 2470,F,test2,60,91.5
11C21,2016,Spring,Math 2470,M,test2,83,91.5
11A12,2016,Spring,Math 1111,F,Quiz1,60,92
31B10,2016,Spring,MATH 2204,F,FINAL,70,92
13B20,2016,Fall,Math3650,M,Quiz7,74,92
13A22,2016,Fall,Math1113,M,Quiz8,75,92
11A6,2016,Spring,Math 1111,F,Test3,76,92
31B19,2016,Spring,MATH 2204,F,FINAL,80,92
13D5,2016,Fall,Math1111,F,Quiz4,80,92
13D5,2016,Fall,Math1111,F,Quiz5,80,92
13D5,2016,Fall,Math1111,F,Test2,80,92
21B21,2016,Spring,192,M,final,81,92
13A7,2016,Fall,Math1113,F,Quiz8,81,92
13D7,2016,Fall,Math1111,F,Final,85,92
13D7,2016,Fall,Math1111,F,Quiz8,85,92
13A18,2016,Fall,Math1113,M,Quiz6,87,92
13A18,2016,Fall,Math1113,M,Test3,87,92
13B13,2016,Fall,Math3650,M,Quiz1,89,92
13B18,2016,Fall,Math3650,M,Quiz4,89,92
13B22,2016,Fall,Math3650,M,Test1,89,92
11C14,2016,Spring,Math 2470,M,final,90,92
11C10,2016,Spring,Math 2470,M,test2,90,92
11C14,2016,Spring,Math 2470,M,test2,90,92
21B11,2016,Spring,192,M,test3,90,92
21B26,2016,Spring,192,F,test2,90,92
31B11,2016,Spring,MATH 2204,M,FINAL,90,92
41A04,2016,Spring,MATH1101,M,test2,90,92
13A8,2016,Fall,Math1113,F,Quiz6,90,92
13A8,2016,Fall,Math1113,F,Test3,90,92
13D17,2016,Fall,Math1111,M,Final,90,92
13D17,2016,Fall,Math1111,M,Quiz8,90,92
13A7,2016,Fall,Math1113,F,Quiz3,91,92
13B1,2016,Fall,Math3650,F,Test1,91,92
13B2,2016,Fall,Math3650,F,Quiz1,91,92
13B21,2016,Fall,Math3650,M,Quiz3,91,92
13B6,2016,Fall,Math3650,F,Quiz4,91,92
13B20,2016,Fall,Math3650,M,Quiz3,93,92
13D4,2016,Fall,Math1111,F,Quiz1,93,92
13D4,2016,Fall,Math1111,F,Quiz2,93,92
13D5,2016,Fall,Math1111,F,Quiz3,93,92
13D5,2016,Fall,Math1111,F,Test1,93,92
13B23,2016,Fall,Math3650,M,Quiz8,94,92
13B7,2016,Fall,Math3650,F,Quiz7,94,92
21C10,2016,Spring,192,F,test1,95,92
13D4,2016,Fall,Math1111,F,Quiz6,95,92
13D4,2016,Fall,Math1111,F,Quiz7,95,92
13D4,2016,Fall,Math1111,F,Test3,95,92
23A14,2016,Fall,MAT192,F,Test2,95,92
11A17,2016,Spring,Math 1111,M,Test3,96,92
21C16,2016,Spring,192,F,test2,97,92
13B21,2016,Fall,Math3650,M,Quiz7,98,92
21C18,2016,Spring,192,M,test2,100,92
31B07,2016,Spring,MATH 2204,M,test1,100,92
41A26,2016,Spring,MATH1120,M,test2,100,92
41A29,2016,Spring,MATH1120,M,test1,100,92
41A29,2016,Spring,MATH1120,M,test2,100,92
41A36,2016,Spring,MATH3321,M,Final,100,92
11A1,2016,Spring,Math 1111,F,Test2,75,93
11C21,2016,Spring,Math 2470,M,test3,75,93
13B10,2016,Fall,Math3650,M,Test2,75,93
13B25,2016,Fall,Math3650,M,Quiz2,75,93
13B26,2016,Fall,Math3650,M,Quiz5,75,93
11A18,2016,Spring,Math 1111,M,Test2,76,93
21B13,2016,Spring,192,M,test2,78,93
11C10,2016,Spring,Math 2470,M,test3,80,93
13B14,2016,Fall,Math3650,M,Final,80,93
23A12,2016,Fall,MAT192,F,Test2,80,93
21B21,2016,Spring,192,M,test1,85,93
13B2,2016,Fall,Math3650,F,Test3,85,93
13B8,2016,Fall,Math3650,F,Quiz6,85,93
11C11,2016,Spring,Math 2470,M,test3,90,93
11C14,2016,Spring,Math 2470,M,test3,90,93
13B12,2016,Fall,Math3650,M,Final,90,93
23A19,2016,Fall,MAT192,M,Test2,90,93
21C2,2016,Spring,192,F,test1,91,93
13A8,2016,Fall,Math1113,F,Quiz3,92,93
13B11,2016,Fall,Math3650,M,Final,93,93
13B9,2016,Fall,Math3650,F,Quiz3,93,93
23A12,2016,Fall,MAT192,F,Final,94,93
11C13,2016,Spring,Math 2470,M,test3,95,93
21A6,2016,Spring,191,F,test2,95,93
13B18,2016,Fall,Math3650,M,Quiz1,95,93
13B23,2016,Fall,Math3650,M,Quiz4,95,93
13B27,2016,Fall,Math3650,M,Test1,95,93
13D5,2016,Fall,Math1111,F,Quiz1,95,93
13D5,2016,Fall,Math1111,F,Quiz2,95,93
13D6,2016,Fall,Math1111,F,Quiz3,95,93
13D6,2016,Fall,Math1111,F,Test1,95,93
41A26,2016,Spring,MATH1120,M,test3,98,93
21B12,2016,Spring,192,M,test2,100,93
21B15,2016,Spring,192,M,test1,100,93
21C14,2016,Spring,192,F,test2,100,93
11C4,2016,Spring,Math 2470,F,test4,68,94
13D7,2016,Fall,Math1111,F,Test1,75,94
23A5,2016,Fall,MAT192,F,Final,79,94
11A13,2016,Spring,Math 1111,F,Quiz1,80,94
11A9,2016,Spring,Math 1111,F,Quiz3,80,94
41A30,2016,Spring,MATH1120,M,test1,80,94
13D5,2016,Fall,Math1111,F,Quiz6,80,94
13D5,2016,Fall,Math1111,F,Quiz7,80,94
13D5,2016,Fall,Math1111,F,Test3,80,94
13D6,2016,Fall,Math1111,F,Quiz1,80,94
13D6,2016,Fall,Math1111,F,Quiz2,80,94
13D6,2016,Fall,Math1111,F,Quiz4,80,94
13D6,2016,Fall,Math1111,F,Quiz5,80,94
13D6,2016,Fall,Math1111,F,Test2,80,94
13D8,2016,Fall,Math1111,F,Final,80,94
13D8,2016,Fall,Math1111,F,Quiz8,80,94
11A20,2016,Spring,Math 1111,M,Quiz3,85,94
31B24,2016,Spring,MATH 2204,F,test1,85,94
21C17,2016,Spring,192,M,test1,87,94
13B4,2016,Fall,Math3650,F,Quiz6,88,94
13B6,2016,Fall,Math3650,F,Test3,88,94
21C19,2016,Spring,192,F,test1,89,94
13B5,2016,Fall,Math3650,F,Quiz7,89,94
21B5,2016,Spring,192,M,test3,90,94
31B09,2016,Spring,MATH 2204,F,FINAL,90,94
13A20,2016,Fall,Math1113,M,Quiz3,90,94
41A34,2016,Spring,MATH1120,F,test3,93,94
13B4,2016,Fall,Math3650,F,Quiz3,94,94
11C21,2016,Spring,Math 2470,M,final,95,94
11C15,2016,Spring,Math 2470,M,test3,95,94
11C24,2016,Spring,Math 2470,M,test3,95,94
31B15,2016,Spring,MATH 2204,M,FINAL,95,94
31B20,2016,Spring,MATH 2204,F,FINAL,95,94
41A30,2016,Spring,MATH1120,M,test2,95,94
13B2,2016,Fall,Math3650,F,Quiz2,95,94
13B2,2016,Fall,Math3650,F,Quiz5,95,94
13B3,2016,Fall,Math3650,F,Test2,95,94
13B6,2016,Fall,Math3650,F,Quiz7,95,94
41A26,2016,Spring,MATH1120,M,Final,98,94
21B15,2016,Spring,192,M,test3,100,94
21C12,2016,Spring,192,F,test2,100,94
21C21,2016,Spring,192,M,test2,100,94
21C3,2016,Spring,192,M,test2,100,94
11C17,2016,Spring,Math 2470,M,test2,97,94.5
23A5,2016,Fall,MAT192,F,Quiz6,50,95
23B16,2016,Fall,MAT192,F,Quiz8,50,95
23B14,2016,Fall,MAT192,M,Quiz7,60,95
11C5,2016,Spring,Math 2470,F,test3,65,95
21B27,2016,Spring,192,F,quiz2,70,95
21B27,2016,Spring,192,F,quiz4,70,95
13D6,2016,Fall,Math1111,F,Quiz6,70,95
13D6,2016,Fall,Math1111,F,Quiz7,70,95
13D6,2016,Fall,Math1111,F,Test3,70,95
23A7,2016,Fall,MAT192,M,Quiz4,70,95
23B4,2016,Fall,MAT192,F,Quiz3,70,95
21C5,2016,Spring,192,F,test1,75,95
23A19,2016,Fall,MAT192,M,Test3,75,95
11C2,2016,Spring,Math 2470,F,test3,78,95
21C9,2016,Spring,192,M,quiz2,80,95
21D3,2016,Spring,320,F,quiz1,80,95
13A19,2016,Fall,Math1113,M,Quiz2,80,95
13A19,2016,Fall,Math1113,M,Quiz5,80,95
13A19,2016,Fall,Math1113,M,Test2,80,95
13A20,2016,Fall,Math1113,M,Quiz2,80,95
13A20,2016,Fall,Math1113,M,Quiz5,80,95
13A20,2016,Fall,Math1113,M,Test2,80,95
13D9,2016,Fall,Math1111,F,Final,80,95
13D9,2016,Fall,Math1111,F,Quiz8,80,95
23A2,2016,Fall,MAT192,M,Quiz2,80,95
23A8,2016,Fall,MAT192,F,Quiz3,80,95
23A8,2016,Fall,MAT192,F,Quiz4,80,95
23A8,2016,Fall,MAT192,F,Quiz7,80,95
23B4,2016,Fall,MAT192,F,Quiz2,80,95
13B22,2016,Fall,Math3650,M,Quiz8,82,95
21B6,2016,Spring,192,M,final,88,95
21B20,2016,Spring,192,F,quiz2,90,95
21B21,2016,Spring,192,M,quiz4,90,95
21D14,2016,Spring,320,F,final,90,95
13B18,2016,Fall,Math3650,M,Final,90,95
13D7,2016,Fall,Math1111,F,Quiz4,90,95
13D7,2016,Fall,Math1111,F,Quiz5,90,95
13D7,2016,Fall,Math1111,F,Test2,90,95
13B5,2016,Fall,Math3650,F,Final,92,95
13A6,2016,Fall,Math1113,F,Quiz1,93,95
13A6,2016,Fall,Math1113,F,Quiz4,93,95
13A6,2016,Fall,Math1113,F,Test1,93,95
13B4,2016,Fall,Math3650,F,Final,93,95
13B8,2016,Fall,Math3650,F,Quiz3,93,95
13A20,2016,Fall,Math1113,M,Quiz1,94,95
13A20,2016,Fall,Math1113,M,Quiz4,94,95
13A20,2016,Fall,Math1113,M,Test1,94,95
13B5,2016,Fall,Math3650,F,Quiz8,94,95
13B10,2016,Fall,Math3650,M,Final,97,95
41A38,2016,Spring,MATH3323,M,Final,98,95
13A11,2016,Fall,Math1113,F,Quiz7,98,95
11A14,2016,Spring,Math 1111,F,Quiz1,100,95
21B15,2016,Spring,192,M,test2,100,95
21B19,2016,Spring,192,F,quiz4,100,95
21B6,2016,Spring,192,M,quiz2,100,95
21B6,2016,Spring,192,M,quiz5,100,95
21C14,2016,Spring,192,F,quiz6,100,95
21C22,2016,Spring,192,F,test2,100,95
41A24,2016,Spring,MATH1120,M,test1,100,95
23A15,2016,Fall,MAT192,F,Quiz4,100,95
23A2,2016,Fall,MAT192,M,Quiz7,100,95
23A3,2016,Fall,MAT192,M,Quiz7,100,95
23A7,2016,Fall,MAT192,M,Quiz7,100,95
23A8,2016,Fall,MAT192,F,Quiz6,100,95
23B10,2016,Fall,MAT192,M,Quiz3,100,95
23B10,2016,Fall,MAT192,M,Quiz8,100,95
23B5,2016,Fall,MAT192,M,Quiz2,100,95
11C18,2016,Spring,Math 2470,M,test2,97,95.5
13D8,2016,Fall,Math1111,F,Quiz1,66,96
13D8,2016,Fall,Math1111,F,Quiz2,66,96
13D9,2016,Fall,Math1111,F,Quiz4,66,96
13D9,2016,Fall,Math1111,F,Quiz5,66,96
13D9,2016,Fall,Math1111,F,Test2,66,96
13B16,2016,Fall,Math3650,M,Quiz8,73,96
13B12,2016,Fall,Math3650,M,Test2,78,96
13B26,2016,Fall,Math3650,M,Quiz2,78,96
13B27,2016,Fall,Math3650,M,Quiz5,78,96
11A10,2016,Spring,Math 1111,F,Quiz3,80,96
11A21,2016,Spring,Math 1111,M,Quiz3,80,96
21B27,2016,Spring,192,F,test1,80,96
13A19,2016,Fall,Math1113,M,Quiz6,80,96
13A19,2016,Fall,Math1113,M,Test3,80,96
13A21,2016,Fall,Math1113,M,Quiz1,80,96
13A21,2016,Fall,Math1113,M,Quiz4,80,96
13A21,2016,Fall,Math1113,M,Test1,80,96
13D7,2016,Fall,Math1111,F,Quiz1,80,96
13D7,2016,Fall,Math1111,F,Quiz2,80,96
13D8,2016,Fall,Math1111,F,Quiz4,80,96
13D8,2016,Fall,Math1111,F,Quiz5,80,96
13D8,2016,Fall,Math1111,F,Test2,80,96
11C8,2016,Spring,Math 2470,M,test3,85,96
41A39,2016,Spring,MATH3324,F,Final,86,96
13A22,2016,Fall,Math1113,M,Quiz1,89,96
13A22,2016,Fall,Math1113,M,Quiz4,89,96
13A22,2016,Fall,Math1113,M,Test1,89,96
11C1,2016,Spring,Math 2470,F,test3,90,96
21C26,2016,Spring,192,M,test2,90,96
21C6,2016,Spring,192,F,test1,90,96
31A01,2016,Spring,MATH2204,F,test1,90,96
13B2,2016,Fall,Math3650,F,Test1,90,96
13B4,2016,Fall,Math3650,F,Quiz1,90,96
13B8,2016,Fall,Math3650,F,Quiz4,90,96
23B6,2016,Fall,MAT192,M,Test2,90,96
41A24,2016,Spring,MATH1120,M,Final,93,96
11C10,2016,Spring,Math 2470,M,final,94,96
13B3,2016,Fall,Math3650,F,Test1,94,96
13B5,2016,Fall,Math3650,F,Quiz1,94,96
13B9,2016,Fall,Math3650,F,Quiz4,94,96
41A08,2016,Spring,MATH1101,F,test2,95,96
13A21,2016,Fall,Math1113,M,Quiz3,95,96
41A31,2016,Spring,MATH1120,M,test1,96,96
23B13,2016,Fall,MAT192,F,Test3,96,96
21B7,2016,Spring,192,M,final,98,96
13A5,2016,Fall,Math1113,F,Quiz2,98,96
13A5,2016,Fall,Math1113,F,Quiz5,98,96
13A5,2016,Fall,Math1113,F,Test2,98,96
11A2,2016,Spring,Math 1111,F,Quiz1,100,96
11A17,2016,Spring,Math 1111,M,Quiz1,100,96
21B2,2016,Spring,192,M,test2,100,96
21B23,2016,Spring,192,M,test2,100,96
41A28,2016,Spring,MATH1120,F,Final,100,96
41A31,2016,Spring,MATH1120,M,test2,100,96
13B10,2016,Fall,Math3650,M,Quiz5,100,96
13B11,2016,Fall,Math3650,M,Quiz6,100,96
13B13,2016,Fall,Math3650,M,Test2,100,96
13B14,2016,Fall,Math3650,M,Test3,100,96
13B27,2016,Fall,Math3650,M,Quiz2,100,96
23B10,2016,Fall,MAT192,M,Test3,100,96
11C9,2016,Spring,Math 2470,M,test2,31,97
13A8,2016,Fall,Math1113,F,Quiz8,72,97
23A12,2016,Fall,MAT192,F,Test1,77,97
11A7,2016,Spring,Math 1111,F,Test2,79,97
13B12,2016,Fall,Math3650,M,Quiz8,79,97
31B07,2016,Spring,MATH 2204,M,test2,80,97
13B26,2016,Fall,Math3650,M,Final,84,97
11C22,2016,Spring,Math 2470,M,test2,85,97
13B8,2016,Fall,Math3650,F,Quiz7,87,97
21B16,2016,Spring,192,M,final,88,97
13B24,2016,Fall,Math3650,M,Quiz8,88,97
31B08,2016,Spring,MATH 2204,F,test1,90,97
11C13,2016,Spring,Math 2470,M,test4,91,97
13B27,2016,Fall,Math3650,M,Final,91,97
31B09,2016,Spring,MATH 2204,F,test2,93,97
13B21,2016,Fall,Math3650,M,Quiz2,93,97
13B23,2016,Fall,Math3650,M,Quiz5,93,97
13B23,2016,Fall,Math3650,M,Test2,93,97
13B3,2016,Fall,Math3650,F,Quiz1,94,97
13B5,2016,Fall,Math3650,F,Quiz2,94,97
13B6,2016,Fall,Math3650,F,Test1,94,97
13B7,2016,Fall,Math3650,F,Quiz4,94,97
13B7,2016,Fall,Math3650,F,Test2,94,97
13B8,2016,Fall,Math3650,F,Quiz5,94,97
41A31,2016,Spring,MATH1120,M,test3,95,97
13B22,2016,Fall,Math3650,M,Quiz2,95,97
13B24,2016,Fall,Math3650,M,Quiz5,95,97
13B25,2016,Fall,Math3650,M,Test2,95,97
41A23,2016,Spring,MATH1120,M,Final,96,97
41A24,2016,Spring,MATH1120,M,test3,96,97
13A9,2016,Fall,Math1113,F,Quiz3,96,97
21A5,2016,Spring,191,M,test2,100,97
21B18,2016,Spring,192,M,final,100,97
21C12,2016,Spring,192,F,test1,100,97
21D2,2016,Spring,320,F,test1,100,97
41A23,2016,Spring,MATH1120,M,test2,100,97
41A29,2016,Spring,MATH1120,M,Final,100,97
13B8,2016,Fall,Math3650,F,Final,100,97
13B9,2016,Fall,Math3650,F,Final,100,97
11C19,2016,Spring,Math 2470,M,test2,85,97.5
11C5,2016,Spring,Math 2470,F,test2,95,97.5
13D8,2016,Fall,Math1111,F,Test1,61,98
11C3,2016,Spring,Math 2470,F,final,73,98
13D10,2016,Fall,Math1111,F,Final,80,98
13D10,2016,Fall,Math1111,F,Quiz8,80,98
41A32,2016,Spring,MATH1120,M,test1,82,98
21A7,2016,Spring,191,M,test2,83,98
11A3,2016,Spring,Math 1111,F,Quiz1,90,98
21D7,2016,Spring,320,M,test3,90,98
41A39,2016,Spring,MATH3320,F,test2,90,98
13A10,2016,Fall,Math1113,F,Quiz6,90,98
13A10,2016,Fall,Math1113,F,Test3,90,98
41A37,2016,Spring,MATH3314,M,test1,91,98
41A08,2016,Spring,MATH1101,F,Final,92,98
11C11,2016,Spring,Math 2470,M,final,94,98
21C19,2016,Spring,192,F,test3,94,98
41A24,2016,Spring,MATH1120,M,test2,94,98
13B1,2016,Fall,Math3650,F,Quiz7,94,98
41A25,2016,Spring,MATH1120,M,test2,95,98
13A9,2016,Fall,Math1113,F,Quiz6,95,98
13A9,2016,Fall,Math1113,F,Test3,95,98
13B1,2016,Fall,Math3650,F,Quiz2,95,98
13B1,2016,Fall,Math3650,F,Quiz5,95,98
13B2,2016,Fall,Math3650,F,Test2,95,98
13B1,2016,Fall,Math3650,F,Quiz3,97,98
11C4,2016,Spring,Math 2470,F,final,98,98
11A4,2016,Spring,Math 1111,F,Quiz1,100,98
11A8,2016,Spring,Math 1111,F,Test2,100,98
11A19,2016,Spring,Math 1111,M,Test2,100,98
13B13,2016,Fall,Math3650,M,Quiz7,100,98
13B16,2016,Fall,Math3650,M,Final,100,98
23B5,2016,Fall,MAT192,M,Final,100,98
13D7,2016,Fall,Math1111,F,Quiz3,55,99
13D7,2016,Fall,Math1111,F,Quiz6,55,99
13D7,2016,Fall,Math1111,F,Quiz7,55,99
13D7,2016,Fall,Math1111,F,Test3,55,99
21B14,2016,Spring,192,F,final,82,99
13A8,2016,Fall,Math1113,F,Quiz1,86,99
13A8,2016,Fall,Math1113,F,Quiz4,86,99
13A8,2016,Fall,Math1113,F,Test1,86,99
13A20,2016,Fall,Math1113,M,Quiz6,90,99
13A20,2016,Fall,Math1113,M,Test3,90,99
13B4,2016,Fall,Math3650,F,Quiz2,90,99
13B5,2016,Fall,Math3650,F,Test2,90,99
13B6,2016,Fall,Math3650,F,Quiz5,90,99
23B6,2016,Fall,MAT192,M,Test1,90,99
21C17,2016,Spring,192,M,test3,95,99
13A6,2016,Fall,Math1113,F,Quiz2,96,99
13A6,2016,Fall,Math1113,F,Quiz5,96,99
13A6,2016,Fall,Math1113,F,Test2,96,99
13A7,2016,Fall,Math1113,F,Quiz1,96,99
13A7,2016,Fall,Math1113,F,Quiz4,96,99
13A7,2016,Fall,Math1113,F,Test1,96,99
21C18,2016,Spring,192,M,test1,100,99
13B3,2016,Fall,Math3650,F,Quiz2,100,99
13B4,2016,Fall,Math3650,F,Quiz5,100,99
13B4,2016,Fall,Math3650,F,Test2,100,99
23A3,2016,Fall,MAT192,M,Test2,100,99
21B17,2016,Spring,192,M,quiz4,40,100
21A6,2016,Spring,191,F,quiz6,50,100
21D16,2016,Spring,320,M,quiz3,50,100
21D16,2016,Spring,320,M,quiz4,50,100
21B5,2016,Spring,192,M,quiz4,60,100
21B8,2016,Spring,192,M,quiz5,60,100
23A12,2016,Fall,MAT192,F,Quiz5,60,100
23A19,2016,Fall,MAT192,M,Quiz2,60,100
23A5,2016,Fall,MAT192,F,Quiz5,60,100
23B14,2016,Fall,MAT192,M,Quiz5,60,100
11A15,2016,Spring,Math 1111,M,Quiz3,70,100
21A2,2016,Spring,191,F,quiz6,70,100
21A7,2016,Spring,191,M,quiz9,70,100
21B14,2016,Spring,192,F,quiz2,70,100
21B29,2016,Spring,192,M,quiz2,70,100
21D15,2016,Spring,320,M,quiz1,70,100
13D9,2016,Fall,Math1111,F,Quiz6,70,100
13D9,2016,Fall,Math1111,F,Quiz7,70,100
13D9,2016,Fall,Math1111,F,Test3,70,100
23A12,2016,Fall,MAT192,F,Quiz3,70,100
23A12,2016,Fall,MAT192,F,Quiz7,70,100
23A12,2016,Fall,MAT192,F,Quiz8,70,100
23B6,2016,Fall,MAT192,M,Quiz2,70,100
21A7,2016,Spring,191,M,quiz1,75,100
11A2,2016,Spring,Math 1111,F,Quiz3,80,100
21A3,2016,Spring,191,F,quiz5,80,100
21B16,2016,Spring,192,M,quiz5,80,100
21B21,2016,Spring,192,M,quiz2,80,100
21B8,2016,Spring,192,M,quiz3,80,100
21C10,2016,Spring,192,F,quiz2,80,100
21C10,2016,Spring,192,F,quiz6,80,100
21C18,2016,Spring,192,M,quiz3,80,100
21C24,2016,Spring,192,F,quiz1,80,100
31B20,2016,Spring,MATH 2204,F,quiz1,80,100
13D8,2016,Fall,Math1111,F,Quiz6,80,100
13D8,2016,Fall,Math1111,F,Quiz7,80,100
13D8,2016,Fall,Math1111,F,Test3,80,100
23A15,2016,Fall,MAT192,F,Quiz1,80,100
23A15,2016,Fall,MAT192,F,Quiz3,80,100
23A15,2016,Fall,MAT192,F,Quiz8,80,100
23A2,2016,Fall,MAT192,M,Quiz1,80,100
23A5,2016,Fall,MAT192,F,Quiz7,80,100
23A8,2016,Fall,MAT192,F,Quiz5,80,100
23B16,2016,Fall,MAT192,F,Quiz7,80,100
23B6,2016,Fall,MAT192,M,Quiz5,80,100
13A7,2016,Fall,Math1113,F,Quiz2,82,100
13A7,2016,Fall,Math1113,F,Quiz5,82,100
13A7,2016,Fall,Math1113,F,Test2,82,100
23A14,2016,Fall,MAT192,F,Test3,82,100
31B20,2016,Spring,MATH 2204,F,test1,83,100
11A3,2016,Spring,Math 1111,F,Quiz3,85,100
11A4,2016,Spring,Math 1111,F,Quiz3,85,100
21C23,2016,Spring,192,F,test1,85,100
21C9,2016,Spring,192,M,quiz5,85,100
13B3,2016,Fall,Math3650,F,Final,86,100
11A5,2016,Spring,Math 1111,F,Quiz3,89,100
21D6,2016,Spring,320,M,test1,89,100
11A6,2016,Spring,Math 1111,F,Quiz3,90,100
11A16,2016,Spring,Math 1111,M,Quiz3,90,100
21A4,2016,Spring,191,M,quiz4,90,100
21B1,2016,Spring,192,F,quiz1,90,100
21B10,2016,Spring,192,M,quiz1,90,100
21B18,2016,Spring,192,M,quiz2,90,100
21B21,2016,Spring,192,M,quiz5,90,100
21B26,2016,Spring,192,F,quiz6,90,100
21B27,2016,Spring,192,F,quiz5,90,100
21B28,2016,Spring,192,M,quiz2,90,100
21B5,2016,Spring,192,M,quiz6,90,100
21C13,2016,Spring,192,F,quiz5,90,100
21C15,2016,Spring,192,F,quiz6,90,100
21C19,2016,Spring,192,F,quiz3,90,100
21C2,2016,Spring,192,F,quiz2,90,100
21C24,2016,Spring,192,F,quiz5,90,100
21C8,2016,Spring,192,F,quiz5,90,100
21D1,2016,Spring,320,M,test3,90,100
21D11,2016,Spring,320,M,quiz1,90,100
21D8,2016,Spring,320,M,quiz1,90,100
31A03,2016,Spring,MATH 2204,M,quiz1,90,100
31A03,2016,Spring,MATH 2204,M,quiz2,90,100
31A03,2016,Spring,MATH 2204,M,quiz3,90,100
31A05,2016,Spring,MATH 2204,F,quiz1,90,100
31A14,2016,Spring,MATH 2204,M,quiz1,90,100
13A8,2016,Fall,Math1113,F,Quiz2,90,100
13A8,2016,Fall,Math1113,F,Quiz5,90,100
13A8,2016,Fall,Math1113,F,Test2,90,100
23A12,2016,Fall,MAT192,F,Quiz1,90,100
23A14,2016,Fall,MAT192,F,Quiz6,90,100
23A5,2016,Fall,MAT192,F,Quiz1,90,100
23A5,2016,Fall,MAT192,F,Quiz2,90,100
23A5,2016,Fall,MAT192,F,Quiz3,90,100
23A5,2016,Fall,MAT192,F,Quiz4,90,100
23B13,2016,Fall,MAT192,F,Quiz8,90,100
23B14,2016,Fall,MAT192,M,Quiz3,90,100
23B14,2016,Fall,MAT192,M,Quiz4,90,100
13A22,2016,Fall,Math1113,M,Quiz2,91,100
13A22,2016,Fall,Math1113,M,Quiz5,91,100
13A22,2016,Fall,Math1113,M,Test2,91,100
41A37,2016,Spring,MATH3322,M,Final,92,100
23A5,2016,Fall,MAT192,F,Test2,92,100
23B13,2016,Fall,MAT192,F,Test2,92,100
21C3,2016,Spring,192,M,final,93,100
21D17,2016,Spring,320,M,test1,94,100
11A17,2016,Spring,Math 1111,M,Quiz3,95,100
11A1,2016,Spring,Math 1111,F,Quiz4,95,100
11A6,2016,Spring,Math 1111,F,Quiz4,95,100
11A7,2016,Spring,Math 1111,F,Quiz4,95,100
11C6,2016,Spring,Math 2470,F,test3,95,100
11C22,2016,Spring,Math 2470,M,test3,95,100
11C26,2016,Spring,Math 2470,M,test3,95,100
21C21,2016,Spring,192,M,test1,95,100
21D1,2016,Spring,320,M,test1,95,100
21D1,2016,Spring,320,M,test2,95,100
41A37,2016,Spring,MATH3318,M,test2,95,100
13B23,2016,Fall,Math3650,M,Final,95,100
13B7,2016,Fall,Math3650,F,Quiz6,95,100
13B7,2016,Fall,Math3650,F,Test3,95,100
23B10,2016,Fall,MAT192,M,Test1,95,100
23B6,2016,Fall,MAT192,M,Test3,95,100
23B6,2016,Fall,MAT192,M,Final,95,100
11A8,2016,Spring,Math 1111,F,Quiz4,98,100
23A3,2016,Fall,MAT192,M,Test3,99,100
11C25,2016,Spring,Math 2470,M,test3,100,100
21A1,2016,Spring,191,F,quiz4,100,100
21A1,2016,Spring,191,F,quiz9,100,100
21A2,2016,Spring,191,F,quiz3,100,100
21A2,2016,Spring,191,F,quiz9,100,100
21A3,2016,Spring,191,F,quiz7,100,100
21A4,2016,Spring,191,M,quiz3,100,100
21A4,2016,Spring,191,M,quiz5,100,100
21A4,2016,Spring,191,M,quiz6,100,100
21A4,2016,Spring,191,M,quiz7,100,100
21A5,2016,Spring,191,M,quiz3,100,100
21A5,2016,Spring,191,M,quiz4,100,100
21A5,2016,Spring,191,M,quiz6,100,100
21A5,2016,Spring,191,M,quiz8,100,100
21A5,2016,Spring,191,M,quiz9,100,100
21A6,2016,Spring,191,F,quiz3,100,100
21A6,2016,Spring,191,F,quiz8,100,100
21A6,2016,Spring,191,F,quiz9,100,100
21A7,2016,Spring,191,M,quiz2,100,100
21A7,2016,Spring,191,M,quiz9,100,100
21B1,2016,Spring,192,F,quiz2,100,100
21B1,2016,Spring,192,F,quiz4,100,100
21B1,2016,Spring,192,F,quiz5,100,100
21B1,2016,Spring,192,F,quiz6,100,100
21B10,2016,Spring,192,M,quiz2,100,100
21B10,2016,Spring,192,M,quiz3,100,100
21B10,2016,Spring,192,M,quiz5,100,100
21B10,2016,Spring,192,M,quiz6,100,100
21B11,2016,Spring,192,M,quiz3,100,100
21B11,2016,Spring,192,M,quiz4,100,100
